Percentage served,Time in ms
0,71.735
1,108.989
2,174.775
3,240.845
4,306.332
5,371.686
6,443.089
7,509.724
8,577.904
9,647.072
10,652.787
11,657.547
12,659.379
13,659.949
14,661.928
15,662.927
16,663.857
17,664.144
18,664.393
19,664.487
20,665.696
21,665.904
22,666.094
23,666.473
24,667.467
25,668.605
26,669.056
27,669.242
28,669.380
29,669.664
30,669.966
31,670.251
32,670.571
33,670.629
34,671.203
35,671.243
36,671.752
37,672.041
38,672.264
39,672.436
40,672.561
41,672.697
42,672.761
43,672.872
44,673.199
45,673.504
46,673.854
47,674.266
48,674.403
49,674.711
50,674.954
51,675.046
52,675.121
53,675.419
54,675.719
55,676.108
56,676.740
57,677.692
58,677.986
59,678.011
60,678.123
61,678.325
62,678.442
63,678.859
64,679.145
65,680.125
66,680.274
67,680.306
68,680.963
69,681.248
70,681.561
71,681.957
72,682.429
73,682.519
74,682.612
75,682.964
76,683.114
77,683.380
78,683.810
79,684.081
80,684.600
81,684.708
82,685.172
83,685.704
84,686.795
85,687.778
86,690.361
87,690.761
88,691.651
89,691.974
90,692.571
91,694.217
92,694.525
93,695.559
94,696.218
95,697.264
96,698.315
97,699.556
98,699.649
99,701.878
100,703.387
