starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 15:52:36 2021	1624110756	27	27	54	26
Sat Jun 19 15:52:24 2021	1624110744	27	27	54	26
Sat Jun 19 15:52:23 2021	1624110743	27	28	55	27
Sat Jun 19 15:52:49 2021	1624110769	27	28	55	27
Sat Jun 19 15:52:20 2021	1624110740	26	28	55	27
Sat Jun 19 15:52:30 2021	1624110750	27	28	55	27
Sat Jun 19 15:52:49 2021	1624110769	28	27	55	27
Sat Jun 19 15:52:36 2021	1624110756	27	28	55	28
Sat Jun 19 15:52:35 2021	1624110755	28	27	56	26
Sat Jun 19 15:52:37 2021	1624110757	27	29	56	29
Sat Jun 19 15:52:43 2021	1624110763	28	28	56	27
Sat Jun 19 15:52:45 2021	1624110765	29	27	56	26
Sat Jun 19 15:52:21 2021	1624110741	30	27	56	27
Sat Jun 19 15:52:36 2021	1624110756	27	30	57	29
Sat Jun 19 15:52:24 2021	1624110744	26	30	57	29
Sat Jun 19 15:52:38 2021	1624110758	27	30	57	30
Sat Jun 19 15:52:42 2021	1624110762	30	27	57	27
Sat Jun 19 15:52:42 2021	1624110762	27	30	57	29
Sat Jun 19 15:52:51 2021	1624110771	30	27	57	27
Sat Jun 19 15:52:44 2021	1624110764	29	28	57	27
Sat Jun 19 15:52:29 2021	1624110749	30	27	57	27
Sat Jun 19 15:52:42 2021	1624110762	28	29	57	27
Sat Jun 19 15:52:30 2021	1624110750	29	28	57	28
Sat Jun 19 15:52:25 2021	1624110745	28	29	57	29
Sat Jun 19 15:52:42 2021	1624110762	28	29	58	29
Sat Jun 19 15:52:25 2021	1624110745	27	31	58	31
Sat Jun 19 15:52:46 2021	1624110766	30	27	58	27
Sat Jun 19 15:52:25 2021	1624110745	27	31	58	30
Sat Jun 19 15:52:40 2021	1624110760	30	28	58	27
Sat Jun 19 15:52:43 2021	1624110763	27	31	58	30
Sat Jun 19 15:52:38 2021	1624110758	30	28	58	28
Sat Jun 19 15:52:48 2021	1624110768	29	29	58	28
Sat Jun 19 15:52:51 2021	1624110771	30	28	58	27
Sat Jun 19 15:52:49 2021	1624110769	27	31	58	31
Sat Jun 19 15:52:31 2021	1624110751	29	29	58	29
Sat Jun 19 15:52:42 2021	1624110762	28	30	58	30
Sat Jun 19 15:52:32 2021	1624110752	28	30	58	29
Sat Jun 19 15:52:36 2021	1624110756	28	30	58	30
Sat Jun 19 15:52:42 2021	1624110762	30	28	58	27
Sat Jun 19 15:52:26 2021	1624110746	30	29	59	28
Sat Jun 19 15:52:27 2021	1624110747	31	28	59	27
Sat Jun 19 15:52:40 2021	1624110760	31	28	59	26
Sat Jun 19 15:52:21 2021	1624110741	29	30	59	29
Sat Jun 19 15:52:36 2021	1624110756	28	30	59	30
Sat Jun 19 15:52:36 2021	1624110756	29	30	59	30
Sat Jun 19 15:52:34 2021	1624110754	29	30	59	29
Sat Jun 19 15:52:43 2021	1624110763	29	31	59	31
Sat Jun 19 15:52:47 2021	1624110767	28	31	59	30
Sat Jun 19 15:52:45 2021	1624110765	30	30	59	29
Sat Jun 19 15:52:47 2021	1624110767	28	31	59	30
Sat Jun 19 15:52:47 2021	1624110767	29	30	59	29
Sat Jun 19 15:52:46 2021	1624110766	30	29	59	29
Sat Jun 19 15:52:40 2021	1624110760	32	28	59	28
Sat Jun 19 15:52:29 2021	1624110749	30	29	59	28
Sat Jun 19 15:52:20 2021	1624110740	27	33	59	33
Sat Jun 19 15:52:44 2021	1624110764	32	27	59	27
Sat Jun 19 15:52:32 2021	1624110752	32	28	59	28
Sat Jun 19 15:52:52 2021	1624110772	32	28	59	28
Sat Jun 19 15:52:40 2021	1624110760	33	27	59	27
Sat Jun 19 15:52:37 2021	1624110757	29	31	60	31
Sat Jun 19 15:52:48 2021	1624110768	31	28	60	28
Sat Jun 19 15:52:34 2021	1624110754	33	27	60	27
Sat Jun 19 15:52:26 2021	1624110746	29	31	60	31
Sat Jun 19 15:52:45 2021	1624110765	31	29	60	29
Sat Jun 19 15:52:47 2021	1624110767	27	33	60	33
Sat Jun 19 15:52:26 2021	1624110746	29	31	60	31
Sat Jun 19 15:52:36 2021	1624110756	31	29	60	29
Sat Jun 19 15:52:44 2021	1624110764	30	30	60	29
Sat Jun 19 15:52:51 2021	1624110771	33	27	60	27
Sat Jun 19 15:52:48 2021	1624110768	28	32	60	31
Sat Jun 19 15:52:51 2021	1624110771	33	27	60	26
Sat Jun 19 15:52:25 2021	1624110745	29	31	60	31
Sat Jun 19 15:52:32 2021	1624110752	32	28	60	27
Sat Jun 19 15:52:30 2021	1624110750	30	30	60	30
Sat Jun 19 15:52:50 2021	1624110770	27	33	60	32
Sat Jun 19 15:52:41 2021	1624110761	32	28	60	28
Sat Jun 19 15:52:31 2021	1624110751	33	27	60	25
Sat Jun 19 15:52:30 2021	1624110750	30	30	60	29
Sat Jun 19 15:52:25 2021	1624110745	29	31	60	30
Sat Jun 19 15:52:28 2021	1624110748	31	29	60	28
Sat Jun 19 15:52:29 2021	1624110749	31	29	60	29
Sat Jun 19 15:52:29 2021	1624110749	31	29	60	28
Sat Jun 19 15:52:24 2021	1624110744	28	32	61	30
Sat Jun 19 15:52:46 2021	1624110766	29	31	61	31
Sat Jun 19 15:52:23 2021	1624110743	32	29	61	28
Sat Jun 19 15:52:35 2021	1624110755	28	33	61	33
Sat Jun 19 15:52:31 2021	1624110751	30	30	61	30
Sat Jun 19 15:52:22 2021	1624110742	32	29	61	28
Sat Jun 19 15:52:28 2021	1624110748	32	28	61	28
Sat Jun 19 15:52:31 2021	1624110751	32	29	61	28
Sat Jun 19 15:52:30 2021	1624110750	32	29	61	29
Sat Jun 19 15:52:27 2021	1624110747	33	28	61	26
Sat Jun 19 15:52:31 2021	1624110751	30	30	61	30
Sat Jun 19 15:52:19 2021	1624110739	27	34	61	33
Sat Jun 19 15:52:42 2021	1624110762	31	30	61	29
Sat Jun 19 15:52:43 2021	1624110763	29	31	61	30
Sat Jun 19 15:52:49 2021	1624110769	30	30	61	29
Sat Jun 19 15:52:38 2021	1624110758	30	31	61	31
Sat Jun 19 15:52:51 2021	1624110771	32	29	61	29
Sat Jun 19 15:52:33 2021	1624110753	32	29	61	28
Sat Jun 19 15:52:25 2021	1624110745	31	30	61	30
Sat Jun 19 15:52:28 2021	1624110748	32	29	61	29
Sat Jun 19 15:52:39 2021	1624110759	32	29	61	29
Sat Jun 19 15:52:24 2021	1624110744	27	35	61	34
Sat Jun 19 15:52:43 2021	1624110763	31	30	61	30
Sat Jun 19 15:52:44 2021	1624110764	33	29	61	29
Sat Jun 19 15:52:50 2021	1624110770	28	33	61	33
Sat Jun 19 15:52:40 2021	1624110760	31	30	61	29
Sat Jun 19 15:52:36 2021	1624110756	29	32	61	32
Sat Jun 19 15:52:46 2021	1624110766	31	30	61	29
Sat Jun 19 15:52:22 2021	1624110742	33	28	61	27
Sat Jun 19 15:52:41 2021	1624110761	33	29	62	29
Sat Jun 19 15:52:38 2021	1624110758	30	32	62	30
Sat Jun 19 15:52:43 2021	1624110763	32	30	62	29
Sat Jun 19 15:52:23 2021	1624110743	33	29	62	28
Sat Jun 19 15:52:32 2021	1624110752	26	35	62	34
Sat Jun 19 15:52:26 2021	1624110746	29	32	62	32
Sat Jun 19 15:52:23 2021	1624110743	32	29	62	29
Sat Jun 19 15:52:26 2021	1624110746	32	30	62	30
Sat Jun 19 15:52:35 2021	1624110755	32	29	62	29
Sat Jun 19 15:52:44 2021	1624110764	32	30	62	29
Sat Jun 19 15:52:50 2021	1624110770	31	30	62	29
Sat Jun 19 15:52:38 2021	1624110758	32	30	62	29
Sat Jun 19 15:52:24 2021	1624110744	32	30	62	29
Sat Jun 19 15:52:30 2021	1624110750	34	28	62	26
Sat Jun 19 15:52:24 2021	1624110744	28	34	62	33
Sat Jun 19 15:52:48 2021	1624110768	30	32	62	31
Sat Jun 19 15:52:23 2021	1624110743	29	33	62	33
Sat Jun 19 15:52:41 2021	1624110761	32	30	62	29
Sat Jun 19 15:52:49 2021	1624110769	33	29	62	29
Sat Jun 19 15:52:21 2021	1624110741	31	31	62	30
Sat Jun 19 15:52:36 2021	1624110756	30	33	62	32
Sat Jun 19 15:52:21 2021	1624110741	30	32	62	32
Sat Jun 19 15:52:41 2021	1624110761	30	32	62	31
Sat Jun 19 15:52:35 2021	1624110755	30	33	62	33
Sat Jun 19 15:52:23 2021	1624110743	32	30	62	29
Sat Jun 19 15:52:38 2021	1624110758	33	29	62	28
Sat Jun 19 15:52:31 2021	1624110751	30	32	62	32
Sat Jun 19 15:52:49 2021	1624110769	31	32	62	32
Sat Jun 19 15:52:23 2021	1624110743	34	29	62	28
Sat Jun 19 15:52:46 2021	1624110766	32	30	62	30
Sat Jun 19 15:52:35 2021	1624110755	33	29	62	28
Sat Jun 19 15:52:29 2021	1624110749	31	32	62	31
Sat Jun 19 15:52:37 2021	1624110757	32	30	62	29
Sat Jun 19 15:52:34 2021	1624110754	34	28	62	26
Sat Jun 19 15:52:29 2021	1624110749	31	31	62	30
Sat Jun 19 15:52:45 2021	1624110765	31	32	63	31
Sat Jun 19 15:52:25 2021	1624110745	33	30	63	29
Sat Jun 19 15:52:22 2021	1624110742	30	32	63	31
Sat Jun 19 15:52:48 2021	1624110768	31	31	63	30
Sat Jun 19 15:52:24 2021	1624110744	30	32	63	31
Sat Jun 19 15:52:36 2021	1624110756	32	31	63	31
Sat Jun 19 15:52:25 2021	1624110745	33	29	63	28
Sat Jun 19 15:52:21 2021	1624110741	34	28	63	28
Sat Jun 19 15:52:52 2021	1624110772	32	30	63	30
Sat Jun 19 15:52:38 2021	1624110758	32	31	63	30
Sat Jun 19 15:52:35 2021	1624110755	32	31	63	30
Sat Jun 19 15:52:20 2021	1624110740	30	33	63	33
Sat Jun 19 15:52:23 2021	1624110743	33	29	63	29
Sat Jun 19 15:52:21 2021	1624110741	32	31	63	31
Sat Jun 19 15:52:24 2021	1624110744	32	30	63	30
Sat Jun 19 15:52:45 2021	1624110765	30	33	63	32
Sat Jun 19 15:52:29 2021	1624110749	31	32	63	31
Sat Jun 19 15:52:49 2021	1624110769	33	30	63	29
Sat Jun 19 15:52:40 2021	1624110760	31	32	63	31
Sat Jun 19 15:52:45 2021	1624110765	32	31	63	30
Sat Jun 19 15:52:24 2021	1624110744	31	31	63	30
Sat Jun 19 15:52:30 2021	1624110750	29	34	63	32
Sat Jun 19 15:52:33 2021	1624110753	34	29	63	29
Sat Jun 19 15:52:29 2021	1624110749	32	31	63	30
Sat Jun 19 15:52:29 2021	1624110749	32	30	63	30
Sat Jun 19 15:52:34 2021	1624110754	30	33	63	33
Sat Jun 19 15:52:31 2021	1624110751	30	33	63	32
Sat Jun 19 15:52:41 2021	1624110761	31	32	63	31
Sat Jun 19 15:52:40 2021	1624110760	32	31	63	30
Sat Jun 19 15:52:48 2021	1624110768	33	30	63	30
Sat Jun 19 15:52:25 2021	1624110745	29	35	63	34
Sat Jun 19 15:52:29 2021	1624110749	34	29	63	29
Sat Jun 19 15:52:25 2021	1624110745	31	32	63	31
Sat Jun 19 15:52:46 2021	1624110766	33	30	63	30
Sat Jun 19 15:52:43 2021	1624110763	28	35	63	35
Sat Jun 19 15:52:49 2021	1624110769	32	31	63	31
Sat Jun 19 15:52:39 2021	1624110759	32	31	63	30
Sat Jun 19 15:52:30 2021	1624110750	32	31	63	30
Sat Jun 19 15:52:32 2021	1624110752	30	34	63	33
Sat Jun 19 15:52:48 2021	1624110768	29	34	63	32
Sat Jun 19 15:52:30 2021	1624110750	33	30	63	30
Sat Jun 19 15:52:22 2021	1624110742	31	32	63	32
Sat Jun 19 15:52:43 2021	1624110763	31	33	63	33
Sat Jun 19 15:52:25 2021	1624110745	34	29	63	29
Sat Jun 19 15:52:39 2021	1624110759	31	32	63	31
Sat Jun 19 15:52:49 2021	1624110769	35	29	63	29
Sat Jun 19 15:52:37 2021	1624110757	32	32	63	31
Sat Jun 19 15:52:22 2021	1624110742	35	29	63	29
Sat Jun 19 15:52:47 2021	1624110767	30	33	63	32
Sat Jun 19 15:52:45 2021	1624110765	32	31	63	31
Sat Jun 19 15:52:22 2021	1624110742	32	32	63	31
Sat Jun 19 15:52:40 2021	1624110760	32	32	63	31
Sat Jun 19 15:52:32 2021	1624110752	31	32	63	31
Sat Jun 19 15:52:45 2021	1624110765	33	30	63	29
Sat Jun 19 15:52:24 2021	1624110744	30	33	63	32
Sat Jun 19 15:52:44 2021	1624110764	32	32	63	31
Sat Jun 19 15:52:23 2021	1624110743	31	32	63	31
Sat Jun 19 15:52:25 2021	1624110745	30	33	63	33
Sat Jun 19 15:52:30 2021	1624110750	32	32	64	31
Sat Jun 19 15:52:42 2021	1624110762	30	33	64	33
Sat Jun 19 15:52:21 2021	1624110741	34	29	64	29
Sat Jun 19 15:52:38 2021	1624110758	31	32	64	31
Sat Jun 19 15:52:44 2021	1624110764	32	31	64	31
Sat Jun 19 15:52:33 2021	1624110753	32	32	64	31
Sat Jun 19 15:52:45 2021	1624110765	31	33	64	33
Sat Jun 19 15:52:35 2021	1624110755	33	31	64	30
Sat Jun 19 15:52:42 2021	1624110762	29	35	64	35
Sat Jun 19 15:52:33 2021	1624110753	32	32	64	31
Sat Jun 19 15:52:28 2021	1624110748	32	32	64	30
Sat Jun 19 15:52:20 2021	1624110740	30	34	64	33
Sat Jun 19 15:52:42 2021	1624110762	34	30	64	30
Sat Jun 19 15:52:37 2021	1624110757	33	31	64	30
Sat Jun 19 15:52:23 2021	1624110743	31	33	64	32
Sat Jun 19 15:52:46 2021	1624110766	31	33	64	33
Sat Jun 19 15:52:32 2021	1624110752	36	28	64	28
Sat Jun 19 15:52:34 2021	1624110754	31	33	64	32
Sat Jun 19 15:52:41 2021	1624110761	33	31	64	31
Sat Jun 19 15:52:46 2021	1624110766	35	30	64	29
Sat Jun 19 15:52:37 2021	1624110757	33	31	64	31
Sat Jun 19 15:52:42 2021	1624110762	31	33	64	32
Sat Jun 19 15:52:39 2021	1624110759	30	34	64	31
Sat Jun 19 15:52:40 2021	1624110760	31	33	64	32
Sat Jun 19 15:52:37 2021	1624110757	29	35	64	35
Sat Jun 19 15:52:27 2021	1624110747	30	34	64	33
Sat Jun 19 15:52:48 2021	1624110768	30	35	64	35
Sat Jun 19 15:52:28 2021	1624110748	33	31	64	30
Sat Jun 19 15:52:32 2021	1624110752	32	32	64	31
Sat Jun 19 15:52:35 2021	1624110755	33	32	64	30
Sat Jun 19 15:52:22 2021	1624110742	31	34	64	33
Sat Jun 19 15:52:48 2021	1624110768	33	32	64	31
Sat Jun 19 15:52:39 2021	1624110759	30	34	64	33
Sat Jun 19 15:52:32 2021	1624110752	32	33	64	32
Sat Jun 19 15:52:44 2021	1624110764	30	34	64	33
Sat Jun 19 15:52:51 2021	1624110771	30	34	65	33
Sat Jun 19 15:52:36 2021	1624110756	34	30	65	29
Sat Jun 19 15:52:19 2021	1624110739	35	30	65	30
Sat Jun 19 15:52:51 2021	1624110771	34	31	65	30
Sat Jun 19 15:52:48 2021	1624110768	31	34	65	34
Sat Jun 19 15:52:41 2021	1624110761	33	32	65	32
Sat Jun 19 15:52:38 2021	1624110758	34	30	65	30
Sat Jun 19 15:52:30 2021	1624110750	33	31	65	31
Sat Jun 19 15:52:33 2021	1624110753	34	30	65	28
Sat Jun 19 15:52:50 2021	1624110770	34	31	65	30
Sat Jun 19 15:52:41 2021	1624110761	32	32	65	32
Sat Jun 19 15:52:43 2021	1624110763	29	36	65	35
Sat Jun 19 15:52:52 2021	1624110772	32	33	65	32
Sat Jun 19 15:52:34 2021	1624110754	32	33	65	33
Sat Jun 19 15:52:37 2021	1624110757	26	38	65	36
Sat Jun 19 15:52:41 2021	1624110761	35	30	65	29
Sat Jun 19 15:52:22 2021	1624110742	31	34	65	33
Sat Jun 19 15:52:48 2021	1624110768	32	33	65	32
Sat Jun 19 15:52:27 2021	1624110747	31	34	65	34
Sat Jun 19 15:52:33 2021	1624110753	34	31	65	31
Sat Jun 19 15:52:33 2021	1624110753	35	30	65	29
Sat Jun 19 15:52:50 2021	1624110770	31	34	65	33
Sat Jun 19 15:52:46 2021	1624110766	34	31	65	31
Sat Jun 19 15:52:21 2021	1624110741	30	35	65	34
Sat Jun 19 15:52:33 2021	1624110753	34	32	65	32
Sat Jun 19 15:52:50 2021	1624110770	32	33	65	32
Sat Jun 19 15:52:20 2021	1624110740	33	33	65	33
Sat Jun 19 15:52:27 2021	1624110747	29	36	65	35
Sat Jun 19 15:52:46 2021	1624110766	34	32	65	31
Sat Jun 19 15:52:36 2021	1624110756	33	32	65	32
Sat Jun 19 15:52:46 2021	1624110766	34	31	65	31
Sat Jun 19 15:52:22 2021	1624110742	32	33	65	33
Sat Jun 19 15:52:47 2021	1624110767	33	33	65	30
Sat Jun 19 15:52:27 2021	1624110747	33	33	65	33
Sat Jun 19 15:52:22 2021	1624110742	31	34	65	33
Sat Jun 19 15:52:27 2021	1624110747	35	31	65	30
Sat Jun 19 15:52:40 2021	1624110760	34	32	65	32
Sat Jun 19 15:52:44 2021	1624110764	35	30	65	30
Sat Jun 19 15:52:22 2021	1624110742	34	32	65	30
Sat Jun 19 15:52:28 2021	1624110748	32	33	65	32
Sat Jun 19 15:52:35 2021	1624110755	29	36	65	36
Sat Jun 19 15:52:21 2021	1624110741	36	30	65	30
Sat Jun 19 15:52:24 2021	1624110744	34	31	65	29
Sat Jun 19 15:52:41 2021	1624110761	34	31	65	30
Sat Jun 19 15:52:44 2021	1624110764	31	35	65	35
Sat Jun 19 15:52:38 2021	1624110758	29	36	65	35
Sat Jun 19 15:52:26 2021	1624110746	32	33	66	32
Sat Jun 19 15:52:29 2021	1624110749	32	34	66	34
Sat Jun 19 15:52:39 2021	1624110759	35	30	66	29
Sat Jun 19 15:52:47 2021	1624110767	31	34	66	33
Sat Jun 19 15:52:43 2021	1624110763	31	35	66	34
Sat Jun 19 15:52:47 2021	1624110767	34	32	66	31
Sat Jun 19 15:52:52 2021	1624110772	32	34	66	34
Sat Jun 19 15:52:29 2021	1624110749	33	32	66	31
Sat Jun 19 15:52:41 2021	1624110761	31	34	66	34
Sat Jun 19 15:52:21 2021	1624110741	32	33	66	32
Sat Jun 19 15:52:43 2021	1624110763	31	35	66	34
Sat Jun 19 15:52:44 2021	1624110764	37	29	66	28
Sat Jun 19 15:52:42 2021	1624110762	32	34	66	33
Sat Jun 19 15:52:29 2021	1624110749	36	29	66	28
Sat Jun 19 15:52:28 2021	1624110748	33	32	66	32
Sat Jun 19 15:52:28 2021	1624110748	34	32	66	31
Sat Jun 19 15:52:39 2021	1624110759	36	30	66	30
Sat Jun 19 15:52:22 2021	1624110742	34	32	66	31
Sat Jun 19 15:52:49 2021	1624110769	36	30	66	30
