starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 15:51:17 2021	1624110677	28	31	58	30
Sat Jun 19 15:51:17 2021	1624110677	29	34	63	34
Sat Jun 19 15:51:17 2021	1624110677	31	33	64	32
Sat Jun 19 15:51:17 2021	1624110677	32	33	65	33
Sat Jun 19 15:51:17 2021	1624110677	34	33	66	33
Sat Jun 19 15:51:17 2021	1624110677	34	32	66	31
Sat Jun 19 15:51:17 2021	1624110677	32	36	68	35
Sat Jun 19 15:51:17 2021	1624110677	34	34	68	34
Sat Jun 19 15:51:17 2021	1624110677	34	35	69	34
Sat Jun 19 15:51:17 2021	1624110677	31	47	78	46
