Percentage served,Time in ms
0,63.434
1,321.037
2,324.586
3,325.954
4,326.940
5,327.763
6,328.464
7,328.871
8,329.293
9,329.662
10,330.182
11,330.694
12,331.016
13,331.464
14,331.891
15,332.120
16,332.580
17,332.817
18,333.125
19,333.487
20,333.711
21,333.956
22,334.165
23,334.420
24,334.676
25,334.956
26,335.177
27,335.552
28,335.833
29,336.143
30,336.341
31,336.586
32,336.749
33,336.906
34,337.146
35,337.241
36,337.402
37,337.551
38,337.713
39,337.965
40,338.105
41,338.237
42,338.449
43,338.636
44,338.892
45,339.193
46,339.363
47,339.526
48,339.632
49,339.807
50,340.025
51,340.212
52,340.350
53,340.524
54,340.678
55,340.900
56,341.069
57,341.343
58,341.758
59,341.988
60,342.248
61,342.516
62,342.699
63,342.977
64,343.184
65,343.402
66,343.519
67,343.725
68,344.112
69,344.406
70,344.861
71,345.255
72,345.506
73,345.727
74,346.059
75,346.252
76,346.742
77,347.058
78,347.420
79,347.863
80,348.311
81,348.665
82,349.047
83,349.643
84,350.054
85,350.455
86,350.944
87,351.443
88,352.045
89,352.713
90,353.373
91,354.351
92,355.258
93,356.302
94,358.271
95,359.766
96,361.608
97,382.209
98,398.227
99,1347.211
100,1354.336
