starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 15:54:01 2021	1624110841	34	38	72	38
Sat Jun 19 15:54:01 2021	1624110841	37	40	77	40
Sat Jun 19 15:54:01 2021	1624110841	30	72	101	72
Sat Jun 19 15:54:01 2021	1624110841	34	101	136	101
Sat Jun 19 15:54:01 2021	1624110841	35	136	171	136
Sat Jun 19 15:54:01 2021	1624110841	33	171	204	171
Sat Jun 19 15:54:00 2021	1624110840	31	204	236	204
Sat Jun 19 15:54:00 2021	1624110840	34	236	269	236
Sat Jun 19 15:54:00 2021	1624110840	35	269	305	269
Sat Jun 19 15:54:00 2021	1624110840	36	305	340	305
Sat Jun 19 15:54:00 2021	1624110840	33	340	373	340
Sat Jun 19 15:54:00 2021	1624110840	38	373	411	373
Sat Jun 19 15:54:00 2021	1624110840	36	412	448	412
Sat Jun 19 15:54:00 2021	1624110840	38	448	486	448
Sat Jun 19 15:54:00 2021	1624110840	30	486	516	75
Sat Jun 19 15:54:00 2021	1624110840	32	516	548	105
Sat Jun 19 15:54:00 2021	1624110840	35	549	584	138
Sat Jun 19 15:54:00 2021	1624110840	31	584	615	173
Sat Jun 19 15:54:00 2021	1624110840	30	615	645	204
Sat Jun 19 15:54:00 2021	1624110840	36	645	681	234
Sat Jun 19 15:54:00 2021	1624110840	33	681	714	270
Sat Jun 19 15:54:00 2021	1624110840	35	714	750	303
Sat Jun 19 15:54:00 2021	1624110840	33	751	784	339
Sat Jun 19 15:54:00 2021	1624110840	34	784	818	373
Sat Jun 19 15:54:00 2021	1624110840	35	818	853	407
Sat Jun 19 15:54:00 2021	1624110840	32	853	885	442
Sat Jun 19 15:54:00 2021	1624110840	35	885	920	474
Sat Jun 19 15:54:00 2021	1624110840	34	920	953	508
Sat Jun 19 15:54:00 2021	1624110840	31	953	984	542
Sat Jun 19 15:54:00 2021	1624110840	33	983	1016	573
Sat Jun 19 15:54:00 2021	1624110840	34	1016	1050	605
Sat Jun 19 15:54:00 2021	1624110840	36	1050	1086	640
Sat Jun 19 15:54:00 2021	1624110840	32	1086	1118	676
Sat Jun 19 15:54:00 2021	1624110840	33	1118	1151	708
Sat Jun 19 15:54:00 2021	1624110840	40	1151	1190	741
Sat Jun 19 15:53:59 2021	1624110839	33	1190	1223	780
Sat Jun 19 15:53:59 2021	1624110839	34	1224	1258	814
Sat Jun 19 15:53:59 2021	1624110839	33	1258	1292	848
Sat Jun 19 15:53:59 2021	1624110839	37	1292	1329	881
Sat Jun 19 15:53:59 2021	1624110839	33	1329	1362	919
Sat Jun 19 15:53:59 2021	1624110839	32	1362	1394	952
Sat Jun 19 15:53:59 2021	1624110839	33	1394	1427	984
Sat Jun 19 15:53:59 2021	1624110839	35	1427	1462	1017
Sat Jun 19 15:53:59 2021	1624110839	35	1462	1498	1052
Sat Jun 19 15:53:59 2021	1624110839	36	1499	1535	1088
Sat Jun 19 15:53:59 2021	1624110839	34	1535	1569	1125
Sat Jun 19 15:53:59 2021	1624110839	34	1569	1603	1159
Sat Jun 19 15:53:44 2021	1624110824	31	1604	1635	1604
Sat Jun 19 15:53:59 2021	1624110839	33	1603	1637	1193
Sat Jun 19 15:53:44 2021	1624110824	31	1608	1640	1538
Sat Jun 19 15:53:44 2021	1624110824	34	1607	1641	1569
Sat Jun 19 15:53:44 2021	1624110824	31	1612	1642	1508
Sat Jun 19 15:53:44 2021	1624110824	30	1615	1645	1410
Sat Jun 19 15:53:44 2021	1624110824	30	1616	1646	1344
Sat Jun 19 15:53:44 2021	1624110824	30	1616	1646	1246
Sat Jun 19 15:53:44 2021	1624110824	35	1612	1647	1374
Sat Jun 19 15:53:44 2021	1624110824	33	1613	1647	1474
Sat Jun 19 15:53:44 2021	1624110824	34	1614	1647	1441
Sat Jun 19 15:53:44 2021	1624110824	34	1616	1649	1276
Sat Jun 19 15:53:44 2021	1624110824	34	1617	1650	1144
Sat Jun 19 15:53:44 2021	1624110824	33	1617	1650	1212
Sat Jun 19 15:53:44 2021	1624110824	34	1617	1651	1179
Sat Jun 19 15:53:44 2021	1624110824	34	1618	1652	1310
Sat Jun 19 15:53:44 2021	1624110824	34	1618	1652	1110
Sat Jun 19 15:53:44 2021	1624110824	30	1623	1653	1047
Sat Jun 19 15:53:44 2021	1624110824	33	1622	1655	1077
Sat Jun 19 15:53:44 2021	1624110824	31	1628	1659	1016
Sat Jun 19 15:53:43 2021	1624110823	27	1633	1660	31
Sat Jun 19 15:53:44 2021	1624110824	32	1628	1661	948
Sat Jun 19 15:53:44 2021	1624110824	28	1633	1662	887
Sat Jun 19 15:53:44 2021	1624110824	34	1629	1663	915
Sat Jun 19 15:53:44 2021	1624110824	35	1630	1665	980
Sat Jun 19 15:53:44 2021	1624110824	35	1634	1669	851
Sat Jun 19 15:53:44 2021	1624110824	33	1637	1670	786
Sat Jun 19 15:53:59 2021	1624110839	32	1638	1670	1226
Sat Jun 19 15:53:44 2021	1624110824	31	1640	1671	819
Sat Jun 19 15:53:44 2021	1624110824	34	1639	1673	686
Sat Jun 19 15:53:45 2021	1624110825	31	1642	1673	655
Sat Jun 19 15:53:44 2021	1624110824	32	1645	1677	754
Sat Jun 19 15:53:45 2021	1624110825	30	1648	1678	625
Sat Jun 19 15:53:44 2021	1624110824	33	1645	1678	721
Sat Jun 19 15:53:45 2021	1624110825	31	1652	1682	594
Sat Jun 19 15:53:45 2021	1624110825	32	1653	1685	562
Sat Jun 19 15:53:59 2021	1624110839	32	1654	1687	69
Sat Jun 19 15:53:45 2021	1624110825	29	1658	1687	496
Sat Jun 19 15:53:45 2021	1624110825	37	1651	1688	525
Sat Jun 19 15:53:58 2021	1624110838	33	1657	1689	102
Sat Jun 19 15:53:58 2021	1624110838	33	1657	1690	170
Sat Jun 19 15:53:58 2021	1624110838	35	1656	1692	134
Sat Jun 19 15:53:59 2021	1624110839	33	1659	1692	36
Sat Jun 19 15:53:58 2021	1624110838	34	1659	1693	203
Sat Jun 19 15:53:45 2021	1624110825	29	1664	1693	465
Sat Jun 19 15:53:51 2021	1624110831	37	1656	1693	477
Sat Jun 19 15:53:58 2021	1624110838	30	1663	1694	446
Sat Jun 19 15:53:58 2021	1624110838	33	1661	1694	341
Sat Jun 19 15:53:55 2021	1624110835	34	1661	1695	1486
Sat Jun 19 15:53:59 2021	1624110839	36	1661	1696	1660
Sat Jun 19 15:53:45 2021	1624110825	27	1670	1697	438
Sat Jun 19 15:53:58 2021	1624110838	35	1662	1697	375
Sat Jun 19 15:53:58 2021	1624110838	31	1666	1698	310
