Percentage served,Time in ms
0,70.138
1,70.818
2,104.890
3,140.589
4,174.908
5,203.604
6,238.263
7,273.117
8,305.173
9,338.993
10,370.479
11,403.999
12,442.566
13,477.594
14,513.718
15,547.325
16,584.755
17,621.495
18,654.975
19,685.401
20,720.009
21,754.676
22,786.568
23,818.975
24,851.371
25,885.323
26,918.975
27,955.322
28,989.734
29,1025.982
30,1061.437
31,1093.855
32,1125.020
33,1160.730
34,1194.642
35,1225.799
36,1267.770
37,1300.081
38,1332.679
39,1365.713
40,1399.565
41,1436.789
42,1467.778
43,1502.758
44,1531.801
45,1562.788
46,1596.801
47,1631.801
48,1662.801
49,1665.394
50,1666.195
51,1674.270
52,1674.331
53,1676.381
54,1676.560
55,1678.905
56,1679.220
57,1679.399
58,1680.459
59,1682.862
60,1683.086
61,1684.175
62,1684.448
63,1684.555
64,1684.594
65,1685.072
66,1685.340
67,1685.345
68,1685.869
69,1686.628
70,1686.861
71,1687.395
72,1687.889
73,1687.974
74,1688.674
75,1688.797
76,1689.360
77,1689.577
78,1689.969
79,1690.790
80,1690.917
81,1691.027
82,1692.640
83,1693.067
84,1695.776
85,1696.866
86,1697.185
87,1697.489
88,1697.497
89,1699.253
90,1700.601
91,1700.658
92,1702.510
93,1702.793
94,1703.170
95,1703.925
96,1704.309
97,1704.883
98,1710.634
99,1744.891
100,1744.891
