Percentage served,Time in ms
0,56.563
1,57.117
2,57.377
3,57.587
4,57.643
5,58.169
6,59.106
7,59.249
8,59.268
9,59.798
10,59.914
11,60.115
12,60.142
13,60.395
14,60.539
15,60.876
16,60.957
17,61.030
18,61.149
19,61.235
20,61.408
21,61.430
22,61.452
23,61.698
24,61.774
25,61.846
26,62.046
27,62.151
28,62.267
29,62.400
30,62.430
31,62.611
32,63.104
33,63.135
34,63.175
35,63.196
36,63.234
37,63.234
38,63.645
39,63.687
40,63.701
41,63.792
42,64.076
43,64.091
44,64.123
45,64.188
46,64.311
47,64.335
48,64.429
49,64.497
50,64.581
51,64.631
52,64.863
53,65.043
54,65.164
55,65.198
56,65.400
57,65.767
58,65.985
59,65.998
60,66.008
61,66.022
62,66.300
63,66.347
64,66.451
65,66.510
66,66.538
67,66.549
68,66.825
69,66.835
70,67.132
71,67.450
72,67.476
73,67.601
74,67.701
75,67.864
76,68.071
77,68.163
78,68.222
79,68.232
80,68.509
81,68.511
82,68.723
83,69.172
84,69.288
85,69.580
86,69.904
87,69.904
88,70.307
89,70.364
90,70.777
91,70.890
92,71.202
93,71.293
94,71.359
95,71.479
96,71.508
97,72.022
98,73.202
99,78.987
100,78.987
