Percentage served,Time in ms
0,68.340
1,372.252
2,721.086
3,1070.002
4,1413.796
5,1673.298
6,1681.337
7,1684.393
8,1689.095
9,1691.714
10,1693.997
11,1696.312
12,1698.532
13,1699.740
14,1701.362
15,1702.360
16,1702.995
17,1703.841
18,1704.631
19,1705.540
20,1706.329
21,1706.960
22,1707.668
23,1708.181
24,1708.789
25,1709.185
26,1709.720
27,1710.379
28,1711.312
29,1711.677
30,1712.404
31,1713.112
32,1714.137
33,1714.907
34,1715.400
35,1716.151
36,1716.525
37,1716.937
38,1717.324
39,1717.896
40,1718.208
41,1718.557
42,1718.701
43,1719.027
44,1719.388
45,1719.656
46,1720.003
47,1720.384
48,1720.727
49,1720.921
50,1721.343
51,1721.549
52,1722.020
53,1722.257
54,1722.512
55,1723.087
56,1723.646
57,1723.810
58,1724.119
59,1724.693
60,1724.874
61,1725.134
62,1725.441
63,1725.681
64,1726.124
65,1726.499
66,1726.789
67,1727.082
68,1727.383
69,1727.681
70,1727.946
71,1728.435
72,1728.816
73,1729.041
74,1729.574
75,1730.137
76,1730.562
77,1730.985
78,1731.291
79,1731.702
80,1732.513
81,1733.244
82,1733.582
83,1734.249
84,1735.059
85,1735.566
86,1736.466
87,1737.715
88,1738.487
89,1738.949
90,1740.246
91,1740.983
92,1742.217
93,1745.546
94,1748.960
95,1752.851
96,1756.665
97,1767.677
98,1777.670
99,1787.686
100,1792.650
