starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 15:51:40 2021	1624110700	26	28	54	27
Sat Jun 19 15:51:44 2021	1624110704	27	27	55	27
Sat Jun 19 15:51:48 2021	1624110708	28	28	56	28
Sat Jun 19 15:51:43 2021	1624110703	28	28	56	28
Sat Jun 19 15:51:39 2021	1624110699	26	30	56	29
Sat Jun 19 15:51:49 2021	1624110709	28	29	56	29
Sat Jun 19 15:51:39 2021	1624110699	28	28	57	27
Sat Jun 19 15:51:45 2021	1624110705	30	27	57	26
Sat Jun 19 15:51:50 2021	1624110710	28	29	57	29
Sat Jun 19 15:51:49 2021	1624110709	27	30	57	29
Sat Jun 19 15:51:42 2021	1624110702	29	28	58	27
Sat Jun 19 15:51:50 2021	1624110710	28	30	58	30
Sat Jun 19 15:51:44 2021	1624110704	28	31	59	30
Sat Jun 19 15:51:44 2021	1624110704	30	30	59	30
Sat Jun 19 15:51:44 2021	1624110704	31	28	59	28
Sat Jun 19 15:51:48 2021	1624110708	32	27	59	27
Sat Jun 19 15:51:51 2021	1624110711	31	29	59	27
Sat Jun 19 15:51:50 2021	1624110710	31	28	59	27
Sat Jun 19 15:51:51 2021	1624110711	26	33	60	33
Sat Jun 19 15:51:47 2021	1624110707	28	31	60	30
Sat Jun 19 15:51:49 2021	1624110709	30	29	60	28
Sat Jun 19 15:51:47 2021	1624110707	31	29	60	29
Sat Jun 19 15:51:39 2021	1624110699	30	30	60	30
Sat Jun 19 15:51:51 2021	1624110711	32	28	60	27
Sat Jun 19 15:51:49 2021	1624110709	31	29	60	28
Sat Jun 19 15:51:50 2021	1624110710	32	29	60	29
Sat Jun 19 15:51:41 2021	1624110701	30	30	60	30
Sat Jun 19 15:51:50 2021	1624110710	32	28	60	26
Sat Jun 19 15:51:39 2021	1624110699	26	34	60	33
Sat Jun 19 15:51:49 2021	1624110709	29	31	60	31
Sat Jun 19 15:51:48 2021	1624110708	33	28	61	27
Sat Jun 19 15:51:50 2021	1624110710	30	31	61	30
Sat Jun 19 15:51:48 2021	1624110708	33	28	61	27
Sat Jun 19 15:51:48 2021	1624110708	32	29	61	29
Sat Jun 19 15:51:51 2021	1624110711	30	30	61	29
Sat Jun 19 15:51:42 2021	1624110702	30	31	61	30
Sat Jun 19 15:51:40 2021	1624110700	30	31	61	30
Sat Jun 19 15:51:39 2021	1624110699	31	30	61	29
Sat Jun 19 15:51:43 2021	1624110703	32	29	61	28
Sat Jun 19 15:51:49 2021	1624110709	28	33	61	32
Sat Jun 19 15:51:51 2021	1624110711	30	31	61	30
