Percentage served,Time in ms
0,68.947
1,70.155
2,105.442
3,139.481
4,171.222
5,203.317
6,243.043
7,276.998
8,311.349
9,323.503
10,325.344
11,325.975
12,327.183
13,327.954
14,328.819
15,328.897
16,329.931
17,330.584
18,331.945
19,332.329
20,333.234
21,333.288
22,333.296
23,334.570
24,334.673
25,335.578
26,336.010
27,336.093
28,336.137
29,336.478
30,337.018
31,337.245
32,337.318
33,337.445
34,337.692
35,337.761
36,337.854
37,338.052
38,338.053
39,338.553
40,338.837
41,338.889
42,339.116
43,339.313
44,339.841
45,339.993
46,340.399
47,340.421
48,340.501
49,340.717
50,341.175
51,341.338
52,341.368
53,341.650
54,341.693
55,341.723
56,341.758
57,342.076
58,342.091
59,342.104
60,342.179
61,342.231
62,342.328
63,342.510
64,342.873
65,342.878
66,343.006
67,343.070
68,343.236
69,343.362
70,343.393
71,343.492
72,343.553
73,343.623
74,343.692
75,344.168
76,344.222
77,344.568
78,344.997
79,346.121
80,346.247
81,346.397
82,347.698
83,347.975
84,348.025
85,348.101
86,348.151
87,348.361
88,348.828
89,349.012
90,349.308
91,349.400
92,350.247
93,350.545
94,350.589
95,350.598
96,351.078
97,352.510
98,355.513
99,357.173
100,357.173
