starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 18:17:04 2021	1624119424	27	26	52	24
Sat Jun 19 18:16:59 2021	1624119419	28	31	59	31
Sat Jun 19 18:17:10 2021	1624119430	27	41	68	39
Sat Jun 19 18:16:59 2021	1624119419	33	37	70	36
Sat Jun 19 18:17:20 2021	1624119440	31	41	72	40
Sat Jun 19 18:16:53 2021	1624119413	26	184	210	184
Sat Jun 19 18:17:15 2021	1624119435	26	250	276	249
Sat Jun 19 18:17:19 2021	1624119439	28	1218	1246	1217
Sat Jun 19 18:17:10 2021	1624119430	28	1463	1491	1462
Sat Jun 19 18:17:23 2021	1624119443	43	2009	2052	2009
Sat Jun 19 18:16:59 2021	1624119419	29	2111	2140	2111
Sat Jun 19 18:16:56 2021	1624119416	30	2135	2165	2135
Sat Jun 19 18:17:08 2021	1624119428	30	2283	2313	2282
Sat Jun 19 18:17:20 2021	1624119440	25	2920	2944	2920
Sat Jun 19 18:17:12 2021	1624119432	29	3074	3103	3074
Sat Jun 19 18:17:01 2021	1624119421	30	3206	3236	3206
Sat Jun 19 18:16:53 2021	1624119413	35	3218	3252	3217
Sat Jun 19 18:17:15 2021	1624119435	24	3345	3368	3345
Sat Jun 19 18:17:04 2021	1624119424	28	3940	3968	3939
Sat Jun 19 18:16:38 2021	1624119398	25	14789	14814	14786
