starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 18:20:46 2021	1624119646	22	30	52	29
Sat Jun 19 18:20:09 2021	1624119609	26	28	54	27
Sat Jun 19 18:20:09 2021	1624119609	26	28	55	28
Sat Jun 19 18:20:25 2021	1624119625	27	28	55	27
Sat Jun 19 18:20:09 2021	1624119609	28	27	55	27
Sat Jun 19 18:19:59 2021	1624119599	29	26	55	25
Sat Jun 19 18:20:46 2021	1624119646	28	29	57	28
Sat Jun 19 18:20:46 2021	1624119646	28	30	58	29
Sat Jun 19 18:20:36 2021	1624119636	26	32	58	31
Sat Jun 19 18:19:44 2021	1624119584	29	30	59	29
Sat Jun 19 18:20:10 2021	1624119610	30	32	62	31
Sat Jun 19 18:19:44 2021	1624119584	23	40	63	39
Sat Jun 19 18:20:37 2021	1624119637	25	40	65	40
Sat Jun 19 18:19:59 2021	1624119599	27	38	65	38
Sat Jun 19 18:20:46 2021	1624119646	35	37	72	36
Sat Jun 19 18:20:24 2021	1624119624	27	45	72	45
Sat Jun 19 18:20:24 2021	1624119624	33	40	73	39
Sat Jun 19 18:19:44 2021	1624119584	26	49	76	48
Sat Jun 19 18:20:52 2021	1624119652	30	61	91	61
Sat Jun 19 18:19:44 2021	1624119584	28	68	96	68
Sat Jun 19 18:20:53 2021	1624119653	30	66	96	64
Sat Jun 19 18:20:09 2021	1624119609	31	135	166	134
Sat Jun 19 18:20:37 2021	1624119637	29	149	178	149
Sat Jun 19 18:19:59 2021	1624119599	30	152	182	151
Sat Jun 19 18:20:25 2021	1624119625	29	158	187	157
Sat Jun 19 18:20:46 2021	1624119646	29	187	215	187
Sat Jun 19 18:19:40 2021	1624119580	28	236	263	236
Sat Jun 19 18:19:44 2021	1624119584	37	266	303	265
Sat Jun 19 18:20:09 2021	1624119609	29	288	317	287
Sat Jun 19 18:20:06 2021	1624119606	30	300	330	300
Sat Jun 19 18:19:44 2021	1624119584	29	337	367	337
Sat Jun 19 18:20:32 2021	1624119632	27	404	432	402
Sat Jun 19 18:20:37 2021	1624119637	32	477	510	476
Sat Jun 19 18:20:24 2021	1624119624	29	587	616	586
Sat Jun 19 18:20:52 2021	1624119652	30	843	873	842
Sat Jun 19 18:20:44 2021	1624119644	26	2391	2417	2391
Sat Jun 19 18:20:17 2021	1624119617	29	2825	2853	2824
Sat Jun 19 18:20:06 2021	1624119606	28	2972	2999	2972
Sat Jun 19 18:19:40 2021	1624119580	29	3164	3193	3163
Sat Jun 19 18:19:51 2021	1624119591	26	3273	3299	3270
Sat Jun 19 18:20:33 2021	1624119633	39	3715	3754	3714
Sat Jun 19 18:20:19 2021	1624119619	25	4285	4309	4285
Sat Jun 19 18:19:54 2021	1624119594	27	4780	4807	4780
Sat Jun 19 18:20:46 2021	1624119646	28	5478	5505	5477
Sat Jun 19 18:19:44 2021	1624119584	27	6071	6098	0
Sat Jun 19 18:20:37 2021	1624119637	28	6272	6301	0
Sat Jun 19 18:19:59 2021	1624119599	28	6521	6549	6520
Sat Jun 19 18:20:10 2021	1624119610	30	6983	7013	0
Sat Jun 19 18:20:25 2021	1624119625	33	7505	7538	7504
Sat Jun 19 18:19:18 2021	1624119558	29	21677	21706	21677
