Percentage served,Time in ms
0,234.180
1,266.407
2,266.407
3,343.515
4,343.515
5,371.928
6,371.928
7,5715.476
8,5715.476
9,5741.902
10,5741.902
11,5765.724
12,5765.724
13,5806.414
14,5806.414
15,5826.890
16,5826.890
17,6409.631
18,6409.631
19,6412.773
20,6412.773
21,6446.641
22,6446.641
23,6447.430
24,6447.430
25,6530.582
26,6530.582
27,6567.000
28,6567.000
29,6567.546
30,6567.546
31,6567.662
32,6567.662
33,6717.419
34,6717.419
35,6803.654
36,6803.654
37,6813.280
38,6813.280
39,6852.595
40,6852.595
41,6875.336
42,6875.336
43,6901.972
44,6901.972
45,7126.375
46,7126.375
47,7277.854
48,7277.854
49,7463.624
50,7463.624
51,7516.432
52,7516.432
53,7636.789
54,7636.789
55,8872.523
56,8872.523
57,8929.975
58,8929.975
59,8930.079
60,8930.079
61,8959.826
62,8959.826
63,8960.772
64,8960.772
65,11418.120
66,11418.120
67,11562.616
68,11562.616
69,11564.447
70,11564.447
71,11566.321
72,11566.321
73,11571.438
74,11571.438
75,12546.805
76,12546.805
77,12661.675
78,12661.675
79,12685.379
80,12685.379
81,13146.723
82,13146.723
83,13148.910
84,13148.910
85,13150.729
86,13150.729
87,13153.079
88,13153.079
89,13192.440
90,13192.440
91,13308.752
92,13308.752
93,13331.108
94,13331.108
95,13348.843
96,13348.843
97,13361.693
98,13361.693
99,2719588518.880
100,13361.693
