starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 18:22:28 2021	1624119748	29	503	532	503
Sat Jun 19 18:22:28 2021	1624119748	31	543	574	515
Sat Jun 19 18:22:28 2021	1624119748	30	546	576	545
Sat Jun 19 18:22:28 2021	1624119748	30	546	576	546
Sat Jun 19 18:22:29 2021	1624119749	27	551	577	334
Sat Jun 19 18:22:29 2021	1624119749	27	550	577	488
Sat Jun 19 18:22:29 2021	1624119749	31	547	579	361
Sat Jun 19 18:22:29 2021	1624119749	31	549	580	393
Sat Jun 19 18:22:29 2021	1624119749	28	554	581	460
Sat Jun 19 18:22:29 2021	1624119749	36	547	583	424
Sat Jun 19 18:22:20 2021	1624119740	21	8713	8734	8439
Sat Jun 19 18:23:03 2021	1624119783	27	12794	12821	0
Sat Jun 19 18:23:03 2021	1624119783	27	12943	12971	0
Sat Jun 19 18:23:03 2021	1624119783	26	12946	12972	0
Sat Jun 19 18:23:03 2021	1624119783	29	12944	12973	0
Sat Jun 19 18:23:03 2021	1624119783	30	12946	12976	0
Sat Jun 19 18:23:03 2021	1624119783	32	13162	13193	0
Sat Jun 19 18:23:03 2021	1624119783	27	13167	13194	0
Sat Jun 19 18:23:03 2021	1624119783	31	13164	13195	0
Sat Jun 19 18:23:02 2021	1624119782	30	13174	13204	0
Sat Jun 19 18:23:03 2021	1624119783	42	13164	13206	0
Sat Jun 19 18:22:29 2021	1624119749	29	13635	13664	13635
Sat Jun 19 18:22:29 2021	1624119749	29	13687	13716	13448
Sat Jun 19 18:22:29 2021	1624119749	30	13687	13717	13477
Sat Jun 19 18:22:29 2021	1624119749	30	13691	13721	13571
Sat Jun 19 18:22:29 2021	1624119749	29	13692	13721	13508
Sat Jun 19 18:22:29 2021	1624119749	31	13691	13722	13600
Sat Jun 19 18:22:29 2021	1624119749	34	13688	13722	13632
Sat Jun 19 18:22:29 2021	1624119749	33	13692	13725	13538
Sat Jun 19 18:22:29 2021	1624119749	30	13723	13753	13694
Sat Jun 19 18:22:29 2021	1624119749	30	13768	13798	13768
Sat Jun 19 18:23:16 2021	1624119796	29	13885	13913	13885
Sat Jun 19 18:23:16 2021	1624119796	27	13932	13959	13932
Sat Jun 19 18:23:16 2021	1624119796	27	13967	13995	13967
Sat Jun 19 18:23:16 2021	1624119796	33	13990	14023	13990
Sat Jun 19 18:23:16 2021	1624119796	30	14028	14059	14028
Sat Jun 19 18:23:16 2021	1624119796	31	14050	14081	14049
Sat Jun 19 18:23:16 2021	1624119796	30	14087	14117	14086
Sat Jun 19 18:23:16 2021	1624119796	27	14114	14141	14113
Sat Jun 19 18:23:16 2021	1624119796	30	14137	14167	14136
Sat Jun 19 18:22:43 2021	1624119763	30	19658	19687	19553
Sat Jun 19 18:22:43 2021	1624119763	30	19681	19711	19608
Sat Jun 19 18:22:43 2021	1624119763	28	19704	19733	19704
Sat Jun 19 18:22:43 2021	1624119763	30	19713	19743	19671
Sat Jun 19 18:22:43 2021	1624119763	30	19791	19821	19791
Sat Jun 19 18:22:43 2021	1624119763	30	19964	19994	19877
Sat Jun 19 18:22:43 2021	1624119763	25	19995	20021	19936
Sat Jun 19 18:22:43 2021	1624119763	33	20021	20055	19991
Sat Jun 19 18:22:43 2021	1624119763	33	20055	20088	20054
Sat Jun 19 18:22:43 2021	1624119763	28	20088	20117	20088
