Percentage served,Time in ms
0,141.495
1,141.495
2,141.495
3,141.495
4,141.495
5,899.763
6,899.763
7,899.763
8,899.763
9,899.763
10,899.763
11,899.763
12,899.763
13,899.763
14,899.763
15,959.059
16,959.059
17,959.059
18,959.059
19,959.059
20,959.059
21,959.059
22,959.059
23,959.059
24,959.059
25,2234.600
26,2234.600
27,2234.600
28,2234.600
29,2234.600
30,2234.600
31,2234.600
32,2234.600
33,2234.600
34,2234.600
35,2258.841
36,2258.841
37,2258.841
38,2258.841
39,2258.841
40,2258.841
41,2258.841
42,2258.841
43,2258.841
44,2258.841
45,7023.990
46,7023.990
47,7023.990
48,7023.990
49,7023.990
50,7023.990
51,7023.990
52,7023.990
53,7023.990
54,7023.990
55,7071.820
56,7071.820
57,7071.820
58,7071.820
59,7071.820
60,7071.820
61,7071.820
62,7071.820
63,7071.820
64,7071.820
65,7731.186
66,7731.186
67,7731.186
68,7731.186
69,7731.186
70,7731.186
71,7731.186
72,7731.186
73,7731.186
74,7731.186
75,9147.095
76,9147.095
77,9147.095
78,9147.095
79,9147.095
80,9147.095
81,9147.095
82,9147.095
83,9147.095
84,9147.095
85,13046.736
86,13046.736
87,13046.736
88,13046.736
89,13046.736
90,13046.736
91,13046.736
92,13046.736
93,13046.736
94,13046.736
95,2389655251.792
96,2389655251.792
97,2389655251.792
98,2389655251.792
99,2389655251.792
100,13046.736
