Percentage served,Time in ms
0,8.015
1,9.000
2,10.755
3,10.774
4,20.049
5,24.061
6,25.037
7,26.635
8,35.292
9,39.044
10,39.549
11,39.817
12,41.987
13,42.707
14,44.032
15,45.625
16,47.048
17,49.550
18,56.034
19,57.048
20,57.552
21,67.570
22,68.469
23,73.660
24,79.929
25,79.933
26,81.672
27,83.626
28,87.708
29,99.797
30,104.051
31,130.679
32,136.667
33,146.711
34,147.976
35,149.743
36,167.045
37,176.390
38,181.129
39,198.993
40,201.292
41,218.600
42,226.273
43,231.224
44,273.250
45,306.657
46,316.702
47,354.193
48,367.433
49,396.607
50,433.865
51,461.238
52,466.782
53,493.190
54,521.084
55,529.043
56,538.705
57,545.621
58,546.646
59,576.948
60,601.973
61,605.929
62,631.848
63,639.876
64,813.610
65,851.372
66,892.258
67,898.981
68,920.152
69,975.432
70,1009.336
71,1022.841
72,1032.618
73,1070.230
74,1120.850
75,1202.782
76,1213.343
77,1243.829
78,2273.025
79,2318.521
80,2757.884
81,2891.250
82,3211.040
83,3211.043
84,3388.877
85,3388.884
86,3397.479
87,3415.759
88,3458.644
89,3464.401
90,3921.132
91,3968.183
92,3969.099
93,3977.593
94,3999.089
95,4052.265
96,4097.213
97,4161.936
98,4231.308
99,4311.322
100,4311.322
