Percentage served,Time in ms
0,740.503
1,740.503
2,740.503
3,741.503
4,741.503
5,741.503
6,741.503
7,741.503
8,742.509
9,742.509
10,742.509
11,742.509
12,742.509
13,743.752
14,743.752
15,743.752
16,743.752
17,743.752
18,745.752
19,745.752
20,745.752
21,745.752
22,745.752
23,875.396
24,875.396
25,875.396
26,875.396
27,875.396
28,876.402
29,876.402
30,876.402
31,876.402
32,876.402
33,876.985
34,876.985
35,876.985
36,876.985
37,876.985
38,878.644
39,878.644
40,878.644
41,878.644
42,878.644
43,880.632
44,880.632
45,880.632
46,880.632
47,880.632
48,1337.798
49,1337.798
50,1337.798
51,1337.798
52,1337.798
53,1402.475
54,1402.475
55,1402.475
56,1402.475
57,1402.475
58,1403.494
59,1403.494
60,1403.494
61,1403.494
62,1403.494
63,1403.770
64,1403.770
65,1403.770
66,1403.770
67,1403.770
68,1405.736
69,1405.736
70,1405.736
71,1405.736
72,1405.736
73,1406.737
74,1406.737
75,1406.737
76,1406.737
77,1406.737
78,1429.185
79,1429.185
80,1429.185
81,1429.185
82,1429.185
83,1430.191
84,1430.191
85,1430.191
86,1430.191
87,1430.191
88,1431.199
89,1431.199
90,1431.199
91,1431.199
92,1431.199
93,1431.435
94,1431.435
95,1431.435
96,1431.435
97,1431.435
98,2231702748.080
99,2231702748.080
100,1431.435
