Percentage served,Time in ms
0,67.163
1,67.163
2,67.163
3,134.184
4,134.184
5,134.184
6,134.184
7,134.184
8,162.475
9,162.475
10,162.475
11,162.475
12,162.475
13,167.668
14,167.668
15,167.668
16,167.668
17,167.668
18,167.771
19,167.771
20,167.771
21,167.771
22,167.771
23,168.498
24,168.498
25,168.498
26,168.498
27,168.498
28,169.658
29,169.658
30,169.658
31,169.658
32,169.658
33,188.906
34,188.906
35,188.906
36,188.906
37,188.906
38,194.164
39,194.164
40,194.164
41,194.164
42,194.164
43,194.202
44,194.202
45,194.202
46,194.202
47,194.202
48,195.200
49,195.200
50,195.200
51,195.200
52,195.200
53,202.314
54,202.314
55,202.314
56,202.314
57,202.314
58,209.354
59,209.354
60,209.354
61,209.354
62,209.354
63,209.363
64,209.363
65,209.363
66,209.363
67,209.363
68,211.227
69,211.227
70,211.227
71,211.227
72,211.227
73,222.493
74,222.493
75,222.493
76,222.493
77,222.493
78,223.491
79,223.491
80,223.491
81,223.491
82,223.491
83,228.810
84,228.810
85,228.810
86,228.810
87,228.810
88,2179.306
89,2179.306
90,2179.306
91,2179.306
92,2179.306
93,3305.876
94,3305.876
95,3305.876
96,3305.876
97,3305.876
98,2442201220.080
99,2442201220.080
100,3305.876
