Percentage served,Time in ms
0,177.479
1,217.342
2,218.334
3,218.340
4,220.333
5,220.339
6,221.340
7,221.346
8,221.346
9,273.322
10,273.329
11,273.329
12,274.330
13,317.862
14,319.870
15,319.901
16,747.773
17,754.841
18,823.602
19,824.598
20,846.675
21,847.671
22,850.223
23,858.114
24,881.292
25,993.549
26,1022.558
27,1025.535
28,1047.608
29,1560.154
30,1560.155
31,1564.155
32,1567.150
33,1634.728
34,1634.760
35,1635.729
36,1639.755
37,1651.007
38,1653.056
39,1654.021
40,1666.068
41,1700.628
42,1703.631
43,1707.626
44,1986.696
45,2008.769
46,2015.770
47,2144.027
48,2146.040
49,2153.008
50,2288.817
51,2290.811
52,2293.838
53,2386.597
54,2392.648
55,2531.400
56,2538.420
57,2633.404
58,2775.083
59,2974.776
60,2981.832
61,3219.584
62,3258.780
63,3704.288
64,3846.965
65,3929.654
66,3931.671
67,3939.695
68,4789.811
69,4812.133
70,4834.371
71,4857.651
72,4885.375
73,4888.326
74,4894.720
75,4908.634
76,4913.641
77,4935.253
78,4938.260
79,4982.234
80,4987.241
81,4991.243
82,4993.240
83,5145.773
84,5152.845
85,5448.267
86,5470.333
87,5476.336
88,5683.018
89,5692.081
90,5706.091
91,5712.057
92,5712.222
93,5720.113
94,6090.970
95,6180.937
96,6234.760
97,6418.657
98,6424.731
99,6679.154
100,6679.154
