starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 22:30:12 2021	1624134612	0	4	4	4
Sat Jun 19 22:30:12 2021	1624134612	0	5	5	4
Sat Jun 19 22:30:00 2021	1624134600	1	9	10	9
Sat Jun 19 22:30:00 2021	1624134600	0	11	11	11
Sat Jun 19 22:30:00 2021	1624134600	0	20	20	19
Sat Jun 19 22:30:00 2021	1624134600	1	28	29	28
Sat Jun 19 22:30:00 2021	1624134600	0	30	30	30
Sat Jun 19 22:30:11 2021	1624134611	1	31	32	31
Sat Jun 19 22:30:00 2021	1624134600	1	38	39	37
Sat Jun 19 22:30:00 2021	1624134600	0	57	57	57
Sat Jun 19 22:30:00 2021	1624134600	1	57	58	57
Sat Jun 19 22:30:11 2021	1624134611	0	67	67	65
Sat Jun 19 22:30:00 2021	1624134600	0	105	105	105
Sat Jun 19 22:30:05 2021	1624134605	1	155	156	0
Sat Jun 19 22:30:00 2021	1624134600	7	198	205	198
Sat Jun 19 22:30:03 2021	1624134603	0	754	754	754
Sat Jun 19 22:30:11 2021	1624134611	9	1206	1215	1206
Sat Jun 19 22:30:03 2021	1624134603	0	1310	1310	1310
Sat Jun 19 22:30:00 2021	1624134600	0	2523	2523	2523
Sat Jun 19 22:30:07 2021	1624134607	1539	2408	3947	2395
