starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 22:31:04 2021	1624134664	0	1085	1085	1084
Sat Jun 19 22:31:04 2021	1624134664	0	1086	1086	1086
Sat Jun 19 22:31:04 2021	1624134664	0	1086	1086	1085
Sat Jun 19 22:31:04 2021	1624134664	0	1086	1086	1086
Sat Jun 19 22:31:04 2021	1624134664	0	1087	1087	1085
Sat Jun 19 22:31:04 2021	1624134664	1	1086	1087	1085
Sat Jun 19 22:31:04 2021	1624134664	1	1086	1087	1086
Sat Jun 19 22:31:04 2021	1624134664	0	1087	1087	1087
Sat Jun 19 22:31:04 2021	1624134664	0	1088	1088	1087
Sat Jun 19 22:31:04 2021	1624134664	0	1088	1088	1086
Sat Jun 19 22:31:04 2021	1624134664	0	1089	1089	1087
Sat Jun 19 22:31:04 2021	1624134664	0	1089	1089	1087
Sat Jun 19 22:31:04 2021	1624134664	0	1089	1089	1088
Sat Jun 19 22:31:04 2021	1624134664	0	1090	1090	1089
Sat Jun 19 22:31:04 2021	1624134664	0	1090	1090	1089
Sat Jun 19 22:31:08 2021	1624134668	2	2157	2159	2157
Sat Jun 19 22:31:08 2021	1624134668	1	2164	2165	2164
Sat Jun 19 22:31:08 2021	1624134668	0	2275	2275	2274
Sat Jun 19 22:31:08 2021	1624134668	1	2279	2280	2279
Sat Jun 19 22:31:08 2021	1624134668	0	2283	2283	2283
Sat Jun 19 22:31:01 2021	1624134661	5	2463	2468	2458
Sat Jun 19 22:31:08 2021	1624134668	5	2513	2518	2513
Sat Jun 19 22:31:05 2021	1624134665	0	2651	2651	2650
Sat Jun 19 22:31:05 2021	1624134665	0	2652	2652	2651
Sat Jun 19 22:31:05 2021	1624134665	0	2653	2653	2653
Sat Jun 19 22:31:05 2021	1624134665	0	2654	2654	2654
Sat Jun 19 22:31:08 2021	1624134668	1	2730	2731	2730
Sat Jun 19 22:31:08 2021	1624134668	0	2769	2769	2769
Sat Jun 19 22:31:08 2021	1624134668	1	2774	2775	2774
Sat Jun 19 22:31:08 2021	1624134668	0	2776	2776	2776
Sat Jun 19 22:31:08 2021	1624134668	1	2777	2778	2777
Sat Jun 19 22:31:05 2021	1624134665	1	2779	2780	2778
Sat Jun 19 22:31:05 2021	1624134665	0	2780	2780	2780
Sat Jun 19 22:31:05 2021	1624134665	0	2782	2782	2782
Sat Jun 19 22:31:05 2021	1624134665	0	2782	2782	2782
Sat Jun 19 22:31:08 2021	1624134668	0	2898	2898	2898
Sat Jun 19 22:31:08 2021	1624134668	1	2902	2903	2892
Sat Jun 19 22:31:08 2021	1624134668	0	2905	2905	2905
Sat Jun 19 22:31:08 2021	1624134668	1	2905	2906	2905
Sat Jun 19 22:31:10 2021	1624134670	0	3047	3047	3047
Sat Jun 19 22:31:10 2021	1624134670	0	3195	3195	3195
Sat Jun 19 22:31:10 2021	1624134670	0	3267	3267	3267
Sat Jun 19 22:31:05 2021	1624134665	0	3273	3273	3273
Sat Jun 19 22:31:05 2021	1624134665	0	3275	3275	3275
Sat Jun 19 22:31:05 2021	1624134665	1	3276	3277	3276
Sat Jun 19 22:31:05 2021	1624134665	0	3277	3277	3277
Sat Jun 19 22:31:10 2021	1624134670	0	3339	3339	3339
Sat Jun 19 22:31:05 2021	1624134665	1	3388	3389	3388
Sat Jun 19 22:31:05 2021	1624134665	0	3392	3392	3392
Sat Jun 19 22:31:05 2021	1624134665	1	3392	3393	3390
