Percentage served,Time in ms
0,72.474
1,72.474
2,72.474
3,72.474
4,72.474
5,72.698
6,72.698
7,72.698
8,72.698
9,72.698
10,72.698
11,72.698
12,72.698
13,72.698
14,72.698
15,78.019
16,78.019
17,78.019
18,78.019
19,78.019
20,78.019
21,78.019
22,78.019
23,78.019
24,78.019
25,79.326
26,79.326
27,79.326
28,79.326
29,79.326
30,79.326
31,79.326
32,79.326
33,79.326
34,79.326
35,79.369
36,79.369
37,79.369
38,79.369
39,79.369
40,79.369
41,79.369
42,79.369
43,79.369
44,79.369
45,80.975
46,80.975
47,80.975
48,80.975
49,80.975
50,80.975
51,80.975
52,80.975
53,80.975
54,80.975
55,94.998
56,94.998
57,94.998
58,94.998
59,94.998
60,94.998
61,94.998
62,94.998
63,94.998
64,94.998
65,254.607
66,254.607
67,254.607
68,254.607
69,254.607
70,254.607
71,254.607
72,254.607
73,254.607
74,254.607
75,389.915
76,389.915
77,389.915
78,389.915
79,389.915
80,389.915
81,389.915
82,389.915
83,389.915
84,389.915
85,695.629
86,695.629
87,695.629
88,695.629
89,695.629
90,695.629
91,695.629
92,695.629
93,695.629
94,695.629
95,2084930335.104
96,2084930335.104
97,2084930335.104
98,2084930335.104
99,2084930335.104
100,695.629
