Percentage served,Time in ms
0,241.098
1,258.186
2,292.341
3,292.341
4,295.029
5,310.985
6,313.537
7,313.537
8,321.903
9,324.490
10,328.972
11,328.972
12,336.275
13,343.732
14,347.728
15,347.728
16,348.073
17,361.671
18,366.552
19,366.552
20,374.632
21,388.747
22,393.719
23,393.719
24,414.321
25,416.884
26,417.186
27,417.186
28,425.308
29,430.306
30,433.166
31,433.166
32,433.783
33,434.255
34,434.681
35,434.681
36,435.493
37,435.779
38,435.823
39,435.823
40,437.284
41,453.793
42,459.441
43,459.441
44,459.664
45,460.024
46,469.920
47,469.920
48,471.453
49,472.038
50,472.509
51,472.509
52,475.908
53,487.947
54,490.091
55,490.091
56,492.476
57,494.243
58,510.255
59,510.255
60,512.718
61,515.427
62,515.588
63,515.588
64,519.677
65,523.398
66,524.982
67,524.982
68,525.744
69,526.405
70,528.868
71,528.868
72,528.920
73,544.229
74,579.620
75,579.620
76,580.466
77,581.600
78,591.894
79,591.894
80,594.204
81,618.939
82,624.155
83,624.155
84,625.800
85,626.298
86,702.124
87,702.124
88,705.062
89,706.937
90,709.992
91,709.992
92,710.955
93,712.491
94,713.337
95,713.337
96,714.023
97,715.491
98,2509.861
99,2509.861
100,2509.861
