Percentage served,Time in ms
0,143.152
1,143.152
2,143.152
3,143.152
4,143.152
5,211.750
6,211.750
7,211.750
8,211.750
9,211.750
10,211.750
11,211.750
12,211.750
13,211.750
14,211.750
15,496.776
16,496.776
17,496.776
18,496.776
19,496.776
20,496.776
21,496.776
22,496.776
23,496.776
24,496.776
25,525.867
26,525.867
27,525.867
28,525.867
29,525.867
30,525.867
31,525.867
32,525.867
33,525.867
34,525.867
35,533.898
36,533.898
37,533.898
38,533.898
39,533.898
40,533.898
41,533.898
42,533.898
43,533.898
44,533.898
45,535.492
46,535.492
47,535.492
48,535.492
49,535.492
50,535.492
51,535.492
52,535.492
53,535.492
54,535.492
55,562.365
56,562.365
57,562.365
58,562.365
59,562.365
60,562.365
61,562.365
62,562.365
63,562.365
64,562.365
65,652.075
66,652.075
67,652.075
68,652.075
69,652.075
70,652.075
71,652.075
72,652.075
73,652.075
74,652.075
75,683.233
76,683.233
77,683.233
78,683.233
79,683.233
80,683.233
81,683.233
82,683.233
83,683.233
84,683.233
85,696.702
86,696.702
87,696.702
88,696.702
89,696.702
90,696.702
91,696.702
92,696.702
93,696.702
94,696.702
95,2182404833.616
96,2182404833.616
97,2182404833.616
98,2182404833.616
99,2182404833.616
100,696.702
