Percentage served,Time in ms
0,172.794
1,172.794
2,172.794
3,174.255
4,174.255
5,174.255
6,174.255
7,174.255
8,177.654
9,177.654
10,177.654
11,177.654
12,177.654
13,179.315
14,179.315
15,179.315
16,179.315
17,179.315
18,181.294
19,181.294
20,181.294
21,181.294
22,181.294
23,181.799
24,181.799
25,181.799
26,181.799
27,181.799
28,186.517
29,186.517
30,186.517
31,186.517
32,186.517
33,203.280
34,203.280
35,203.280
36,203.280
37,203.280
38,218.583
39,218.583
40,218.583
41,218.583
42,218.583
43,309.471
44,309.471
45,309.471
46,309.471
47,309.471
48,349.087
49,349.087
50,349.087
51,349.087
52,349.087
53,380.021
54,380.021
55,380.021
56,380.021
57,380.021
58,391.393
59,391.393
60,391.393
61,391.393
62,391.393
63,420.777
64,420.777
65,420.777
66,420.777
67,420.777
68,421.672
69,421.672
70,421.672
71,421.672
72,421.672
73,422.698
74,422.698
75,422.698
76,422.698
77,422.698
78,424.183
79,424.183
80,424.183
81,424.183
82,424.183
83,425.572
84,425.572
85,425.572
86,425.572
87,425.572
88,426.034
89,426.034
90,426.034
91,426.034
92,426.034
93,463.186
94,463.186
95,463.186
96,463.186
97,463.186
98,2771738068.896
99,2771738068.896
100,463.186
